brand_name,model_name,wurfl_device_id,wurfl_fall_back,method,visits,opSelVisits,opSelVisitsOnly,lpVisits,submissions,subscribers,conv,realConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
Nokia,6120 classic,nokia_6120c_ver1_sub601,nokia_6120c_ver1,CLICKTAG,890,86,0,890,47,47,0.052808988764045,0.052808988764045,,Symbian OS,9.2,2009_may,Safari
Nokia,7610,nokia_7610_ver1_sub404214,nokia_7610_ver1,JAVA_APP,1,0,0,1,0,0,0,0,,Symbian OS,7.0s,2009_may,Nokia
Nokia,E61i,nokia_e61i_ver1_sub206336501,nokia_e61i_ver1,NULL,1,1,1,0,0,0,0,0,,Symbian OS,9.1,2009_may,Nokia
Samsung,GT-B2700,samsung_b2700_ver1_subsxib1,samsung_b2700_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,,,2008_september,Access Netfront
Nokia,5130,nokia_5130_xpressmusic_ver1,nokia_generic_series40_dp50,JAVA_APP,6,0,0,6,1,1,0.166666666666667,0.166666666666667,XpressMusic,,,2008_november,Nokia
Nokia,5130,nokia_5130_xpressmusic_ver1,nokia_generic_series40_dp50,NULL,3,3,3,0,0,0,0,0,XpressMusic,,,2008_november,Nokia
Nokia,N70,nokia_n70_ver1_sub13054623,nokia_n70_ver1,NULL,5,5,5,0,0,0,0,0,,Symbian OS,,2005_april,Nokia
Nokia,N70,nokia_n70_ver1_sub13054623,nokia_n70_ver1,CLICKTAG,3,2,0,3,0,0,0,0,,Symbian OS,,2005_april,Nokia
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub210025,nokia_5800d_ver1_sub1100006,CLICKTAG,229,165,0,229,6,6,0.026200873362445,0.026200873362445,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub210025,nokia_5800d_ver1_sub1100006,NULL,277,277,277,0,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
SonyEricsson,W395,sonyericsson_w395_ver1_sud,sonyericsson_w395_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,,,2009_may,Openwave Mobile Browser
Samsung,SGH E250i,samsung_sgh_e250i_ver1,samsung_sgh_e250_ver1,JAVA_APP,1,0,0,1,0,0,0,0,,,,2009_may,Openwave Mobile Browser
Nokia,2720 fold,nokia_2720fold_ver1,nokia_generic_series40_dp50,CLICKTAG,1,0,0,1,0,0,0,0,,,,2009_may,Nokia
Nokia,2323c-2,nokia_2323classic_ver1,nokia_generic_series40_dp50,JAVA_APP,1,0,0,1,0,0,0,0,,,,2009_may,Nokia
Nokia,N95,nokia_n95_ver1_sub310017nosemi,nokia_n95_ver1_sub310017,CLICKTAG,5,0,0,5,0,0,0,0,,Symbian OS,9.2,2006_september,Safari
Nokia,E75,nokia_e75_ver1_sub1004878,nokia_e75_ver1,NULL,6,6,6,0,0,0,0,0,E75,Symbian OS,9.3,2009_february,Safari
Nokia,E75,nokia_e75_ver1_sub1004878,nokia_e75_ver1,CLICKTAG,6,5,0,6,1,1,0.166666666666667,0.166666666666667,E75,Symbian OS,9.3,2009_february,Safari
LG,GD900,lg_gd900_ver1,lg_generic_obigo_q7,CLICKTAG,1,1,0,1,0,0,0,0,Crystal,,,2009_june,Teleca-Obigo
Apple,iPod Touch,apple_ipod_touch_ver2_2_1_sub5h11a,apple_ipod_touch_ver2_2_1_sub5h11,NULL,13,13,13,0,0,0,0,0,,iOS,2.2.1,2008_july,Safari
SonyEricsson,C702,sonyericsson_c702_ver1_subr3ea,sonyericsson_c702_ver1,CLICKTAG,1,0,0,1,0,0,0,0,,,,2008_january,Access Netfront
Nokia,N81,nokia_n81_ver3,nokia_n81_ver1,CLICKTAG,20,8,0,20,1,1,0.05,0.05,,Symbian OS,9.2,2009_june,Safari
Nokia,N81,nokia_n81_ver3,nokia_n81_ver1,NULL,6,6,6,0,0,0,0,0,,Symbian OS,9.2,2009_june,Safari
Nokia,E66,nokia_e66_ver1_sub21021007,nokia_e66_ver1_sub20021118,NULL,29,29,29,0,0,0,0,0,,Symbian OS,9.2,2009_february,Safari
Nokia,E66,nokia_e66_ver1_sub21021007,nokia_e66_ver1_sub20021118,CLICKTAG,58,22,0,58,4,4,0.068965517241379,0.068965517241379,,Symbian OS,9.2,2009_february,Safari
Nokia,E90 Communicator,nokia_e90_ver1_safari_4003493,nokia_e90_ver1_safari_3003484,NULL,2,2,2,0,0,0,0,0,Communicator,Symbian OS,9.2,2007_february,Safari
Nokia,E90 Communicator,nokia_e90_ver1_safari_4003493,nokia_e90_ver1_safari_3003484,CLICKTAG,11,4,0,11,0,0,0,0,Communicator,Symbian OS,9.2,2007_february,Safari
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_310015,nokia_n95_8gb_ver1,NULL,524,524,524,0,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_310015,nokia_n95_8gb_ver1,CLICKTAG,789,245,0,789,32,32,0.040557667934094,0.040557667934094,,Symbian OS,9.2,2007_august,Safari
Nokia,6210,nokia_6210_ver1_sub0413,nokia_6210_ver1_sub0301,NULL,2,2,2,0,0,0,0,0,Navigator,Symbian OS,9.3,2008_february,Nokia
Nokia,6210,nokia_6210_ver1_sub0413,nokia_6210_ver1_sub0301,CLICKTAG,2,1,0,2,0,0,0,0,Navigator,Symbian OS,9.3,2008_february,Nokia
Nokia,6220 classic,nokia_6220c_ver1_submoz10413,nokia_6220c_ver1_submoz10346,NULL,2,2,2,0,0,0,0,0,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,6220 classic,nokia_6220c_ver1_submoz10413,nokia_6220c_ver1_submoz10346,CLICKTAG,42,4,0,42,0,0,0,0,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub011020,nokia_5630expressmusic_ver1,NULL,12,12,12,0,0,0,0,0,XpressMusic,Symbian OS,,2009_june,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub011020,nokia_5630expressmusic_ver1,CLICKTAG,23,5,0,23,1,1,0.043478260869565,0.043478260869565,XpressMusic,Symbian OS,,2009_june,Safari
Nokia,2760,nokia_2760_ver1_sub0561,nokia_2760_ver1,CLICKTAG,2,0,0,2,0,0,0,0,,,,2007_may,Nokia
Nokia,N96,nokia_n96_ver1_sub200,nokia_n96_ver1,CLICKTAG,7,1,0,7,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,N96,nokia_n96_ver1_sub200,nokia_n96_ver1,NULL,2,2,2,0,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,E63,nokia_e63_ver1_sub10021110,nokia_e63_ver1,CLICKTAG,56,32,0,56,5,5,0.089285714285714,0.089285714285714,,Symbian OS,,2008_november,Safari
Nokia,E63,nokia_e63_ver1_sub10021110,nokia_e63_ver1,NULL,48,48,48,0,0,0,0,0,,Symbian OS,,2008_november,Safari
Motorola,RAZR V3,mot_v3_ver1_sub0e4039r,mot_v3_ver1,NULL,1,1,1,0,0,0,0,0,RAZR,,,2002_january,Motorola Internet Browser
LG,KC910,lg_kc910_ver1_subv10a,lg_kc910_ver1,NULL,2,2,2,0,0,0,0,0,Renoir,,,2009_june,Teleca-Obigo
LG,KC910,lg_kc910_ver1_subv10a,lg_kc910_ver1,CLICKTAG,2,1,0,2,0,0,0,0,Renoir,,,2009_june,Teleca-Obigo
Apple,iPhone,apple_iphone_ver3_sub7a341_enus,apple_iphone_ver3,WAPPIN,1,0,0,1,0,0,0,0,,iOS,3,2009_june,Safari
Apple,iPhone,apple_iphone_ver3_sub7a341_enus,apple_iphone_ver3,NULL,2,2,2,0,0,0,0,0,,iOS,3,2009_june,Safari
Apple,iPhone,apple_iphone_ver3_sub7a341_enus,apple_iphone_ver3,Unknown,2,2,0,2,0,0,0,0,,iOS,3,2009_june,Safari
Nokia,N97,nokia_n97_ver1_sub100012,nokia_n97_ver1,CLICKTAG,15,13,0,15,2,2,0.133333333333333,0.133333333333333,,Symbian OS,9.4,2008_december,Safari
Nokia,N97,nokia_n97_ver1_sub100012,nokia_n97_ver1,NULL,28,28,28,0,0,0,0,0,,Symbian OS,9.4,2008_december,Safari
LG,KM900,lg_km900_ver1_suborange,lg_km900_ver1,CLICKTAG,2,2,0,2,2,2,1,1,,,,2009_march,Teleca-Obigo
Nokia,N86 8MP,nokia_n86_ver1,nokia_n85_ver1,NULL,481,481,481,0,0,0,0,0,,Symbian OS,9.3,2009_february,Safari
Nokia,N86 8MP,nokia_n86_ver1,nokia_n85_ver1,CLICKTAG,360,145,0,360,11,11,0.030555555555556,0.030555555555556,,Symbian OS,9.3,2009_february,Safari
Nokia,N78,nokia_n78_ver1_sub121002,nokia_n78_ver1,NULL,52,52,52,0,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,N78,nokia_n78_ver1_sub121002,nokia_n78_ver1,CLICKTAG,32,20,0,32,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,6700 classic,nokia_6700c_ver1_2,nokia_6700c_ver1,NULL,4,4,4,0,0,0,0,0,,,,2009_january,Nokia
Nokia,6700 classic,nokia_6700c_ver1_2,nokia_6700c_ver1,JAVA_APP,275,2,0,275,20,20,0.072727272727273,0.072727272727273,,,,2009_january,Nokia
Nokia,6220 classic,nokia_6220c_ver1_submoz10515,nokia_6220c_ver1_submoz10413,CLICKTAG,189,12,0,189,4,4,0.021164021164021,0.021164021164021,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,6220 classic,nokia_6220c_ver1_submoz10515,nokia_6220c_ver1_submoz10413,NULL,31,31,31,0,0,0,0,0,Classic,Symbian OS,9.3,2008_february,Safari
Nokia,E75,nokia_e75_ver1_sub11048125,nokia_e75_ver1_sub1004878,CLICKTAG,6,3,0,6,1,1,0.166666666666667,0.166666666666667,E75,Symbian OS,9.3,2009_february,Safari
Nokia,E75,nokia_e75_ver1_sub11048125,nokia_e75_ver1_sub1004878,NULL,3,3,3,0,0,0,0,0,E75,Symbian OS,9.3,2009_february,Safari
Nokia,N78,nokia_n78_ver1_sub111043,nokia_n78_ver1,CLICKTAG,3,3,0,3,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,N78,nokia_n78_ver1_sub111043,nokia_n78_ver1,NULL,8,8,8,0,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,N96,nokia_n96_ver1_sub1300,nokia_n96_ver1,CLICKTAG,80,17,0,80,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,N96,nokia_n96_ver1_sub1300,nokia_n96_ver1,NULL,85,85,85,0,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Samsung,SGH-T929,samsung_sgh_t929_ver1,generic_netfront_ver3_5,NULL,1,1,1,0,0,0,0,0,Memoir,,,2009_june,Access Netfront
HTC,Dream,htc_dream_ver1_suban15,htc_dream_ver1,GooglePlay,5,0,0,5,0,0,0,0,,Android,1.5,2008_september,Android Webkit
HTC,Dream,htc_dream_ver1_suban15,htc_dream_ver1,NULL,1,1,1,0,0,0,0,0,,Android,1.5,2008_september,Android Webkit
Nokia,N82,nokia_n82_ver1_sub310016,nokia_n82_ver1_sub300019,NULL,132,132,132,0,0,0,0,0,,Symbian OS,9.2,2007_november,Safari
Nokia,N82,nokia_n82_ver1_sub310016,nokia_n82_ver1_sub300019,CLICKTAG,141,55,0,141,2,2,0.014184397163121,0.014184397163121,,Symbian OS,9.2,2007_november,Safari
Nokia,E71,nokia_e71_ver1_sub130021012,nokia_e71_ver1,NULL,26,26,26,0,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,E71,nokia_e71_ver1_sub130021012,nokia_e71_ver1,CLICKTAG,20,7,0,20,1,1,0.05,0.05,,Symbian OS,9.2,2008_june,Safari
Nokia,E51,nokia_e51_ver1_sub140034011,nokia_e51_ver1,NULL,29,29,29,0,0,0,0,0,,Symbian OS,9.2,2007_september,Nokia
Nokia,E51,nokia_e51_ver1_sub140034011,nokia_e51_ver1,CLICKTAG,20,11,0,20,0,0,0,0,,Symbian OS,9.2,2007_september,Nokia
Samsung,GT-I8910,samsung_i8910_ver1_sub30,samsung_i8910_ver1,NULL,1,1,1,0,0,0,0,0,Omnia HD,Symbian OS,9.4,2009_june,Safari
Samsung,GT-I8910,samsung_i8910_ver1_sub30,samsung_i8910_ver1,CLICKTAG,5,4,0,5,1,1,0.2,0.2,Omnia HD,Symbian OS,9.4,2009_june,Safari
Samsung,GT S5603,samsung_gt_s5603_ver1,generic_dolfin,CLICKTAG,4,0,0,4,1,1,0.25,0.25,,,,2009_july,Dolfin/Jasmine Webkit
Nokia,6760 slide,nokia_6760s_ver1,nokia_generic_series60_dp30_webkit,CLICKTAG,27,1,0,27,4,4,0.148148148148148,0.148148148148148,,Symbian OS,,2009_july,Nokia
Nokia,6303,nokia_6303c_ver1,nokia_generic_series40_dp60,JAVA_APP,226,7,0,226,7,7,0.030973451327434,0.030973451327434,Classic,,,2009_january,Safari
Nokia,6303,nokia_6303c_ver1,nokia_generic_series40_dp60,NULL,11,11,11,0,0,0,0,0,Classic,,,2009_january,Safari
Nokia,N79,nokia_n79_ver1_120174,nokia_n79_ver1,NULL,18,18,18,0,0,0,0,0,,Symbian OS,,2008_august,Safari
Nokia,N79,nokia_n79_ver1_120174,nokia_n79_ver1,CLICKTAG,42,7,0,42,2,2,0.047619047619048,0.047619047619048,,Symbian OS,,2008_august,Safari
Nokia,6600i slide,nokia_6600i_ver1,nokia_generic_series40_dp60,JAVA_APP,10,0,0,10,0,0,0,0,,Symbian OS,,2009_may,Nokia
SonyEricsson,T707,sonyericsson_t707_ver1,generic_netfront_ver3_4,NULL,2,2,2,0,0,0,0,0,,,,2009_july,Access Netfront
SonyEricsson,T707,sonyericsson_t707_ver1,generic_netfront_ver3_4,CLICKTAG,1,1,0,1,0,0,0,0,,,,2009_july,Access Netfront
Nokia,N79,nokia_n79_ver1_111049,nokia_n79_ver1,CLICKTAG,65,22,0,65,0,0,0,0,,Symbian OS,,2008_august,Safari
Nokia,N79,nokia_n79_ver1_111049,nokia_n79_ver1,NULL,40,40,40,0,0,0,0,0,,Symbian OS,,2008_august,Safari
Samsung,GT-S8000,samsung_s8000_ver1,generic_dolfin,CLICKTAG,3,0,0,3,0,0,0,0,Jet,,,2009_july,Dolfin/Jasmine Webkit
Samsung,GT-S8000,samsung_s8000_ver1,generic_dolfin,NULL,21,21,21,0,0,0,0,0,Jet,,,2009_july,Dolfin/Jasmine Webkit
Nokia,N86 8MP,nokia_n86_ver1_sub111043,nokia_n86_ver1,CLICKTAG,16,13,0,16,1,1,0.0625,0.0625,,Symbian OS,9.3,2009_february,Safari
Nokia,N86 8MP,nokia_n86_ver1_sub111043,nokia_n86_ver1,NULL,35,35,35,0,0,0,0,0,,Symbian OS,9.3,2009_february,Safari
Nokia,N97,nokia_n97_ver1_sub1110021,nokia_n97_ver1,CLICKTAG,22,10,0,22,1,1,0.045454545454546,0.045454545454546,,Symbian OS,9.4,2008_december,Safari
Nokia,N97,nokia_n97_ver1_sub1110021,nokia_n97_ver1,NULL,29,29,29,0,0,0,0,0,,Symbian OS,9.4,2008_december,Safari
Nokia,E71,nokia_e71_ver1_sub120021118,nokia_e71_ver1,CLICKTAG,13,9,0,13,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,E71,nokia_e71_ver1_sub120021118,nokia_e71_ver1,NULL,3,3,3,0,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,3120 classic,nokia_3120c_ver1_sub0941,nokia_3120c_ver1,CLICKTAG,18,0,0,18,0,0,0,0,Classic,,,2008_february,Nokia
Nokia,N95,nokia_n95_ver1_sub100018_full,nokia_n95_ver1_sub100018,CLICKTAG,11,5,0,11,0,0,0,0,,Symbian OS,9.2,2006_september,Safari
Nokia,N95,nokia_n95_ver1_sub100018_full,nokia_n95_ver1_sub100018,NULL,8,8,8,0,0,0,0,0,,Symbian OS,9.2,2006_september,Safari
Nokia,N85,nokia_n85_ver1_sub30019,nokia_n85_ver1,NULL,29,29,29,0,0,0,0,0,,Symbian OS,9.3,2008_august,Safari
Nokia,N85,nokia_n85_ver1_sub30019,nokia_n85_ver1,CLICKTAG,49,10,0,49,3,3,0.061224489795918,0.061224489795918,,Symbian OS,9.3,2008_august,Safari
Nokia,7510,nokia_7510_supernova_ver1_sub0380,nokia_7510_supernova_ver1,CLICKTAG,4,0,0,4,0,0,0,0,Supernova,,,2008_june,Safari
Nokia,N79,nokia_n79_ver1_130019,nokia_n79_ver1,CLICKTAG,357,119,0,357,12,12,0.033613445378151,0.033613445378151,,Symbian OS,,2008_august,Safari
Nokia,N79,nokia_n79_ver1_130019,nokia_n79_ver1,NULL,266,266,266,0,0,0,0,0,,Symbian OS,,2008_august,Safari
SonyEricsson,S312,sonyericsson_s312_ver1,sonyericsson_s302_ver1,CLICKTAG,6,0,0,6,0,0,0,0,,,,2009_july,Openwave Mobile Browser
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub300011,nokia_5800d_ver1,NULL,25,25,25,0,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub300011,nokia_5800d_ver1,CLICKTAG,13,6,0,13,1,1,0.076923076923077,0.076923076923077,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,N78,nokia_n78_ver1_sub30011,nokia_n78_ver1,CLICKTAG,14,7,0,14,2,2,0.142857142857143,0.142857142857143,,Symbian OS,9.3,2008_february,Safari
Nokia,N78,nokia_n78_ver1_sub30011,nokia_n78_ver1,NULL,19,19,19,0,0,0,0,0,,Symbian OS,9.3,2008_february,Safari
Nokia,6720,nokia_6720_ver1_sub012008,nokia_6720_ver1,NULL,6,6,6,0,0,0,0,0,,Symbian OS,9.3,2009_february,Nokia
Nokia,6720,nokia_6720_ver1_sub012008,nokia_6720_ver1,CLICKTAG,24,0,0,24,1,1,0.041666666666667,0.041666666666667,,Symbian OS,9.3,2009_february,Nokia
Nokia,E66,nokia_e66_ver1_sub30021012,nokia_e66_ver1,CLICKTAG,56,32,0,56,1,1,0.017857142857143,0.017857142857143,,Symbian OS,9.2,2008_june,Safari
Nokia,E66,nokia_e66_ver1_sub30021012,nokia_e66_ver1,NULL,106,106,106,0,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
SonyEricsson,W705u,sonyericsson_w705u_ver1,generic_sonyericsson_netfront_ver3_4,NULL,1,1,1,0,0,0,0,0,,,,2008_january,Access Netfront
Nokia,N97,nokia_n97_ver1_sub120024,nokia_n97_ver1,NULL,30,30,30,0,0,0,0,0,,Symbian OS,9.4,2008_december,Safari
Nokia,N97,nokia_n97_ver1_sub120024,nokia_n97_ver1,CLICKTAG,22,19,0,22,0,0,0,0,,Symbian OS,9.4,2008_december,Safari
LG,BL40,lg_bl40_ver1,lg_generic_obigo_q7,NULL,1,1,1,0,0,0,0,0,Black Label,,,2009_august,Teleca-Obigo
LG,BL40,lg_bl40_ver1,lg_generic_obigo_q7,CLICKTAG,2,2,0,2,0,0,0,0,Black Label,,,2009_august,Teleca-Obigo
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_300018,nokia_n95_8gb_ver1,NULL,746,745,745,1,0,0,0,0,,Symbian OS,9.2,2007_august,Safari
Nokia,N95 8GB,nokia_n95_ver1_sub_8gb_300018,nokia_n95_8gb_ver1,CLICKTAG,1059,356,0,1059,40,40,0.037771482530689,0.037771482530689,,Symbian OS,9.2,2007_august,Safari
Nokia,5530,nokia_5530_xpressmusic_ver1,nokia_generic_series60_dp50,CLICKTAG,29,23,0,29,2,2,0.068965517241379,0.068965517241379,XpressMusic,Symbian OS,9.4,2009_june,Safari
Nokia,5530,nokia_5530_xpressmusic_ver1,nokia_generic_series60_dp50,NULL,25,25,25,0,0,0,0,0,XpressMusic,Symbian OS,9.4,2009_june,Safari
HTC,Touch 3G T3232,htc_touch_3g_t3232_ver1_subua,htc_touch_3g_t3232_ver1,NULL,4,4,4,0,0,0,0,0,,Windows Mobile OS,6.1,2008_december,Opera
HTC,Touch 3G T3232,htc_touch_3g_t3232_ver1_subua,htc_touch_3g_t3232_ver1,CLICKTAG,1,1,0,1,0,0,0,0,,Windows Mobile OS,6.1,2008_december,Opera
HTC,Touch Pro2 T7373,htc_touch_pro2_ver1_subopera95,htc_touch_pro2_ver1,NULL,1,1,1,0,0,0,0,0,Rhodium 100,Windows Mobile OS,6.1,2009_january,Opera
HTC,Magic,htc_magic_ver1_subua,htc_magic_ver1,GooglePlay,1,0,0,1,0,0,0,0,,Android,1.5,2009_april,Android Webkit
RIM,BlackBerry 8520,blackberry8520_ver1_subvodafone,blackberry8520_ver1,JAVA_APP,3,3,0,3,0,0,0,0,Curve,RIM OS,4.6.1,2009_august,BlackBerry
RIM,BlackBerry 8520,blackberry8520_ver1_subvodafone,blackberry8520_ver1,NULL,3,3,3,0,0,0,0,0,Curve,RIM OS,4.6.1,2009_august,BlackBerry
Nokia,2700 classic,nokia_2700c_ver1,nokia_generic_series40_dp50,JAVA_APP,270,5,0,270,44,44,0.162962962962963,0.162962962962963,,,,2009_january,Nokia
Nokia,2700 classic,nokia_2700c_ver1,nokia_generic_series40_dp50,NULL,11,11,11,0,0,0,0,0,,,,2009_january,Nokia
Samsung,C3053,samsung_c3053_ver1,opwv_v62_generic,CLICKTAG,2,0,0,2,0,0,0,0,,,,2009_august,Openwave Mobile Browser
Samsung,GT S5233A,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,NULL,1,1,1,0,0,0,0,0,Star,,,2009_august,Dolfin/Jasmine Webkit
Samsung,GT S5233A,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,GooglePlay,66,0,0,66,0,0,0,0,Star,,,2009_august,Dolfin/Jasmine Webkit
Samsung,GT S5233A,samsung_gt_s5233a_ver1,samsung_gt_s5233w_ver1,CLICKTAG,43,0,0,43,2,2,0.046511627906977,0.046511627906977,Star,,,2009_august,Dolfin/Jasmine Webkit
Samsung,GT S5233W,samsung_gt_s5233w_ver1,generic_dolfin,NULL,21,21,21,0,0,0,0,0,,,,2009_august,Dolfin/Jasmine Webkit
Samsung,GT S5233W,samsung_gt_s5233w_ver1,generic_dolfin,CLICKTAG,10,5,0,10,1,1,0.1,0.1,,,,2009_august,Dolfin/Jasmine Webkit
Samsung,GT S5233W,samsung_gt_s5233w_ver1,generic_dolfin,GooglePlay,18,1,0,18,0,0,0,0,,,,2009_august,Dolfin/Jasmine Webkit
HTC,Magic,htc_magic_ver1_cupcake_subua,htc_magic_ver1_cupcake,GooglePlay,1,0,0,1,0,0,0,0,,Android,1.5,2009_april,Android Webkit
Samsung,GT-I8320,samsung_gt_i8320_ver1,generic_xhtml,NULL,6,6,6,0,0,0,0,0,,Linux Smartphone OS,,2009_august,Opera
Nokia,6710,nokia_6710navigator_ver1,nokia_generic_series60_dp30_webkit,NULL,49,49,49,0,0,0,0,0,Navigator,Symbian OS,9.3,2009_february,Safari
Nokia,6710,nokia_6710navigator_ver1,nokia_generic_series60_dp30_webkit,CLICKTAG,72,25,0,72,2,2,0.027777777777778,0.027777777777778,Navigator,Symbian OS,9.3,2009_february,Safari
Nokia,E71,nokia_e71_ver1_sub40021004,nokia_e71_ver1,CLICKTAG,50,17,0,50,2,2,0.04,0.04,,Symbian OS,9.2,2008_june,Safari
Nokia,E71,nokia_e71_ver1_sub40021004,nokia_e71_ver1,NULL,56,56,56,0,0,0,0,0,,Symbian OS,9.2,2008_june,Safari
Nokia,6710,nokia_6710navigator_sub022002,nokia_6710navigator_ver1,CLICKTAG,78,32,0,78,3,3,0.038461538461538,0.038461538461538,Navigator,Symbian OS,9.3,2009_february,Safari
Nokia,6710,nokia_6710navigator_sub022002,nokia_6710navigator_ver1,NULL,100,100,100,0,0,0,0,0,Navigator,Symbian OS,9.3,2009_february,Safari
Nokia,6730 classic,nokia_6730c_ver1_sub021008,nokia_6730c_ver1,CLICKTAG,9,0,0,9,0,0,0,0,,Symbian OS,,2009_june,Safari
Nokia,6730 classic,nokia_6730c_ver1_sub023000,nokia_6730c_ver1,CLICKTAG,3,1,0,3,0,0,0,0,,Symbian OS,,2009_june,Safari
Nokia,E52,nokia_e52_ver1_sub021013,nokia_e52_ver1,NULL,373,373,373,0,0,0,0,0,,Symbian OS,,2009_may,Safari
Nokia,E52,nokia_e52_ver1_sub021013,nokia_e52_ver1,CLICKTAG,345,119,0,345,4,4,0.011594202898551,0.011594202898551,,Symbian OS,,2009_may,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub310001,nokia_5800d_ver1,NULL,214,214,214,0,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub310001,nokia_5800d_ver1,CLICKTAG,132,72,0,132,9,9,0.068181818181818,0.068181818181818,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,NULL,258,258,258,0,0,0,0,0,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,5800 XpressMusic,nokia_5800d_ver1_sub400001,nokia_5800d_ver1,CLICKTAG,255,118,0,255,7,7,0.027450980392157,0.027450980392157,XpressMusic,Symbian OS,9.4,2008_october,Safari
Nokia,E75,nokia_e75_ver1_sub2001234,nokia_e75_ver1,NULL,76,76,76,0,0,0,0,0,E75,Symbian OS,9.3,2009_february,Safari
Nokia,E75,nokia_e75_ver1_sub2001234,nokia_e75_ver1,CLICKTAG,62,34,0,62,2,2,0.032258064516129,0.032258064516129,E75,Symbian OS,9.3,2009_february,Safari
Nokia,N86 8MP,nokia_n86_ver1_sub20011,nokia_n86_ver1,NULL,171,171,171,0,0,0,0,0,,Symbian OS,9.3,2009_february,Safari
Nokia,N86 8MP,nokia_n86_ver1_sub20011,nokia_n86_ver1,CLICKTAG,152,77,0,152,4,4,0.026315789473684,0.026315789473684,,Symbian OS,9.3,2009_february,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub012002,nokia_5630expressmusic_ver1,NULL,4,4,4,0,0,0,0,0,XpressMusic,Symbian OS,,2009_february,Safari
Nokia,5630,nokia_5630expressmusic_ver1_sub012002,nokia_5630expressmusic_ver1,CLICKTAG,6,2,0,6,0,0,0,0,XpressMusic,Symbian OS,,2009_february,Safari
Nokia,5730,nokia_5730expressmusic_ver1_sub10048110,nokia_5730expressmusic_ver1,NULL,13,13,13,0,0,0,0,0,XpressMusic,Symbian OS,9.3,2009_march,Safari
Nokia,5730,nokia_5730expressmusic_ver1_sub10048110,nokia_5730expressmusic_ver1,JAVA_APP,21,10,0,21,2,2,0.095238095238095,0.095238095238095,XpressMusic,Symbian OS,9.3,2009_march,Safari
Nokia,N97,nokia_n97_ver1_sub200004,nokia_n97_ver1,CLICKTAG,119,74,0,119,8,8,0.067226890756302,0.067226890756302,,Symbian OS,9.4,2008_december,Safari
Nokia,N97,nokia_n97_ver1_sub200004,nokia_n97_ver1,NULL,209,209,209,0,0,0,0,0,,Symbian OS,9.4,2008_december,Safari
Nokia,E72,nokia_e72_ver1_sub021010,nokia_e72_ver1,NULL,1099,1098,1098,1,0,0,0,0,,Symbian OS,9.3,2009_june,Safari
Nokia,E72,nokia_e72_ver1_sub021010,nokia_e72_ver1,SMS_WAP,3,0,0,3,0,0,0,0,,Symbian OS,9.3,2009_june,Safari
Nokia,E72,nokia_e72_ver1_sub021010,nokia_e72_ver1,CLICKTAG,691,335,0,691,22,22,0.031837916063676,0.031837916063676,,Symbian OS,9.3,2009_june,Safari
